ID,back_translated_DATA,LABEL,back_translated_DATA_tamil
TAM_HUAI_TR_515,local laptop brand is too expensive and this project exclusively made in india,HUMAN,പ്രാദേശിക ലാപ്ടോപ്പ് ബ്രാൻഡ് വളരെ ചെലവേറിയതും ഈ പ്രോജക്റ്റ് ഇന്ത്യയിൽ മാത്രമായി നിർമ്മിച്ചതാണ്
TAM_HUAI_TR_516,one only negative thing about natural perfume is that nothing is expensive and pleasant to taste,HUMAN,"പ്രകൃതിദത്ത പെർഫ്യൂമിനെക്കുറിച്ചുള്ള ഒരു നെഗറ്റീവ് കാര്യം മാത്രം, ഒന്നും വിലകൂടിയതും ആസ്വദിക്കാൻ മനോഹരവുമാണ്"
TAM_HUAI_TR_517,my earrings are too long too short plus,HUMAN,എന്റെ കമ്മലുകൾ വളരെ ദൈർഘ്യമേറിയ പ്ലസ് ആണ്
TAM_HUAI_TR_518,all blood friends are this,HUMAN,എല്ലാ രക്തസന്നസുഹൃത്തുക്കളും ഇതാണ്
TAM_HUAI_TR_519,some skin is so sensitive that i haven ' t argue with touching me,HUMAN,"ചില ചർമ്മം വളരെ സെൻസിറ്റീവ് ആണ്, ഞാൻ എന്നെ സ്പർശിച്ച് തർക്കിക്കുന്നു"
TAM_HUAI_TR_520,।,HUMAN,.
TAM_HUAI_TR_521,here is truly a way we know,HUMAN,ഞങ്ങൾക്ക് അറിയാവുന്ന ഒരു മാർഗമാണ് ഇവിടെ
TAM_HUAI_TR_522,"once the process simply ends, the hair is a good idea, but the only idea to eat the food twice each month.",HUMAN,"പ്രക്രിയ അവസാനിച്ചുകഴിഞ്ഞാൽ, മുടി ഒരു നല്ല ആശയമാണ്, പക്ഷേ ഓരോ മാസവും രണ്ടുതവണ ഭക്ഷണം കഴിക്കാനുള്ള ഏക ആശയം."
TAM_HUAI_TR_523,now know... negative.,HUMAN,ഇപ്പോൾ അറിയുക ... നെഗറ്റീവ്.
TAM_HUAI_TR_524,come on in fast car will get hit across a 3 year 4 years,HUMAN,ഫാസ്റ്റ് കാറിൽ വരൂ 3 വർഷം 4 വർഷമായി അടിക്കും
TAM_HUAI_TR_525,which is difficult to fix if he has this problem,HUMAN,അദ്ദേഹത്തിന് ഈ പ്രശ്നമുണ്ടെങ്കിൽ പരിഹരിക്കാൻ പ്രയാസമാണ്
TAM_HUAI_TR_526,wiley.,HUMAN,വൈലി.
TAM_HUAI_TR_527,inverse problem,HUMAN,വിപരീത പ്രശ്നം
TAM_HUAI_TR_528,something is in a source,HUMAN,എന്തോ ഒരു ഉറവിടത്തിലാണ്
TAM_HUAI_TR_529,how do you know why men like that,HUMAN,പുരുഷന്മാർ എന്തിനാണ് ഇങ്ങനെയുള്ളതെന്ന് നിങ്ങൾക്കെങ്ങനെ അറിയാം
TAM_HUAI_TR_530,why not to get internet available,HUMAN,എന്തുകൊണ്ടാണ് ഇന്റർനെറ്റ് ലഭ്യമാകാത്തത്
TAM_HUAI_TR_531,we fear the vanganumunnu peel,HUMAN,Vankanumunnune തൊലി ഞങ്ങൾ ഭയപ്പെടുന്നു
TAM_HUAI_TR_532,otto did good,HUMAN,ഓട്ടോ നല്ലത് ചെയ്തു
TAM_HUAI_TR_533,have only facial for lower half degree.,HUMAN,താഴ്ന്ന അർദ്ധ ബിരുദം മാത്രം ഫേഷ്യൽ മാത്രമേയുള്ളൂ.
TAM_HUAI_TR_534,a third time he puts it he buy it,HUMAN,മൂന്നാമത്തെ പ്രാവശ്യം അദ്ദേഹം അത് സമർപ്പിക്കുന്നു
TAM_HUAI_TR_535,its explosion was a few times,HUMAN,അതിന്റെ സ്ഫോടനം കുറച്ച് തവണയായിരുന്നു
TAM_HUAI_TR_536,"if just one has one car, you could definitely give some good car mileage",HUMAN,"ഒരാൾക്ക് ഒരു കാർ ഉണ്ടെങ്കിൽ, നിങ്ങൾക്ക് തീർച്ചയായും ചില നല്ല കാർ മൈലേജ് നൽകാം"
TAM_HUAI_TR_537,forming a team... a,HUMAN,ഒരു ടീം രൂപീകരിക്കുന്നു ... a
TAM_HUAI_TR_538,i am though the presence within the spirit is not this toothpaste.,HUMAN,ആത്മാവിനുള്ളിലെ സാന്നിധ്യം ഈ ടൂത്ത് പേസ്റ്റ് അല്ല.
TAM_HUAI_TR_539,that on us will not use our new brand,HUMAN,ഞങ്ങളിൽ ഞങ്ങളുടെ പുതിയ ബ്രാൻഡ് ഉപയോഗിക്കില്ല
TAM_HUAI_TR_540,the x brand when used,HUMAN,ഉപയോഗിക്കുമ്പോൾ x ബ്രാൻഡ്
TAM_HUAI_TR_541,the only reason is only,HUMAN,ഒരേയൊരു കാരണം മാത്രമാണ്
TAM_HUAI_TR_542,hand twisted a side in a long week and grasped one arm of the glass,HUMAN,ഒരു നീണ്ട ആഴ്ചയിൽ കൈ വളച്ചൊടിച്ച് ഗ്ലാസിന്റെ ഒരു ഭുജം പിടിച്ചു
TAM_HUAI_TR_543,i,HUMAN,ഞാന്
TAM_HUAI_TR_544,i maintain my skin softly with roughness,HUMAN,ഞാൻ എന്റെ ചർമ്മത്തെ പരുക്കനാലും മൃദുവായി പരിപാലിക്കുന്നു
TAM_HUAI_TR_545,come here to the shop please take home,HUMAN,കടയിലേക്ക് വരൂ. ദയവായി വീട്ടിലേക്ക് കൊണ്ടുപോകുക
TAM_HUAI_TR_546,the system reaches the location where,HUMAN,സിസ്റ്റം സ്ഥലത്തെത്തുന്നു
TAM_HUAI_TR_547,eye ॥,HUMAN,കണ്ണ്.
TAM_HUAI_TR_548,can drop affected on the eyes,HUMAN,കണ്ണുകളിൽ ബാധിക്കാൻ കഴിയും
TAM_HUAI_TR_549,hers is dark gray.,HUMAN,അവർ ഇരുണ്ട ചാരനിറമാണ്.
TAM_HUAI_TR_550,but,HUMAN,പക്ഷേ
TAM_HUAI_TR_551,and,HUMAN,കൂടെ
TAM_HUAI_TR_552,persistent ear problem,HUMAN,സ്ഥിരമായ ചെവി പ്രശ്നം
TAM_HUAI_TR_553,and the ears,HUMAN,ചെവികൾ
TAM_HUAI_TR_554,against the waist pain,HUMAN,അരവേദനയ്ക്കെതിരെ
TAM_HUAI_TR_555,security includes the store,HUMAN,സുരക്ഷയിൽ സ്റ്റോർ ഉൾപ്പെടുന്നു
TAM_HUAI_TR_556,and,HUMAN,കൂടെ
TAM_HUAI_TR_557,usually becomes difficult time reuse if torn,HUMAN,കീറിയാൽ സാധാരണയായി ബുദ്ധിമുട്ടായി മാറുന്നു
TAM_HUAI_TR_558,heel pain is caused by and,HUMAN,കുതികാൽ വേദന ഉണ്ടാകുന്നു
TAM_HUAI_TR_559,fulla contains a refreshment in s mother,HUMAN,ബലൂസയിൽ ഒരു ഉന്മേഷം അടങ്ങിയിരിക്കുന്നു
TAM_HUAI_TR_560,mixing more chemicals... soft drinks as often difficult,HUMAN,കൂടുതൽ രാസവസ്തുക്കൾ കലർത്തി ... ശീതളപാനീയങ്ങൾ പലപ്പോഴും ബുദ്ധിമുട്ടാണ്
TAM_HUAI_TR_561,others complete the work in a specified job,HUMAN,മറ്റുള്ളവർ ഒരു നിർദ്ദിഷ്ട ജോലിയിൽ ജോലി പൂർത്തിയാക്കുന്നു
TAM_HUAI_TR_562,the spine may appear knocked down in fairly short time.,HUMAN,നട്ടെല്ല് വളരെ ചുരുങ്ങിയ സമയത്തിനുള്ളിൽ മുട്ടുകുത്തിയേക്കാം.
TAM_HUAI_TR_563,on cost,HUMAN,ചെലവിൽ
TAM_HUAI_TR_564,ayurveda is the religion countries maintain so,HUMAN,മതം രാജ്യങ്ങളാണ് ആയുർവേദം അതിനാൽ
TAM_HUAI_TR_565,side angle is not good,HUMAN,സൈഡ് ആംഗിൾ നല്ലതല്ല
TAM_HUAI_TR_566,to the camera,HUMAN,ക്യാമറയിലേക്ക്
TAM_HUAI_TR_567,1975 blue baby model,HUMAN,1975 നീല ബേബി മോഡൽ
TAM_HUAI_TR_568,"where there wasn a little less kalara, the hardest luck was jasti, but the labor on the machine needed working",HUMAN,"ഒരു ചെറിയ കലറ ഇല്ലായിരുന്നു, ഏറ്റവും കഠിനമായ ഭാഗ്യം ജസ്റ്റിയായിരുന്നു, പക്ഷേ യന്ത്രത്തിന്റെ അധ്വാനം പ്രവർത്തിക്കേണ്ടതുണ്ട്"
TAM_HUAI_TR_569,maybe a bit too big,HUMAN,ഒരുപക്ഷേ അൽപ്പം വലുതായിരിക്കാം
TAM_HUAI_TR_570,i little bit,HUMAN,ഞാൻ കുറച്ച്
TAM_HUAI_TR_571,recently i bought this sunscreen and your color is not good and it was also chemical but,HUMAN,"അടുത്തിടെ ഞാൻ ഈ സൺസ്ക്രീൻ വാങ്ങി, നിങ്ങളുടെ നിറം നല്ലതല്ല, അത് രാസവാഹീനെങ്കിലും"
TAM_HUAI_TR_572,॥,HUMAN,.
TAM_HUAI_TR_573,to cause skin white,HUMAN,ചർമ്മത്തിന് വെളുത്ത നിറയ്ക്കാൻ
TAM_HUAI_TR_574,can it hide stuck in human skin,HUMAN,മനുഷ്യന്റെ ചർമ്മത്തിൽ കുടുങ്ങുന്നത് മറയ്ക്കാൻ കഴിയുമോ?
TAM_HUAI_TR_575,always good for the skin,HUMAN,എല്ലായ്പ്പോഴും ചർമ്മത്തിന് നല്ലത്
TAM_HUAI_TR_576,skin issues include excessive chemicals,HUMAN,ത്വക്ക് പ്രശ്നങ്ങൾക്ക് അമിതമായ രാസവസ്തുക്കൾ ഉൾപ്പെടുന്നു
TAM_HUAI_TR_577,but time is wasted,HUMAN,എന്നാൽ സമയം പാഴാകുന്നു
TAM_HUAI_TR_578,sound is true,HUMAN,ശബ്ദം ശരിയാണ്
TAM_HUAI_TR_579,modern metrial network thus represents very good,HUMAN,ആധുനിക വാർത്യ ശൃംഖല അങ്ങനെ വളരെ നല്ലതിനെ പ്രതിനിധീകരിക്കുന്നു
TAM_HUAI_TR_580,samsung headset option be new,HUMAN,സാംസങ് ഹെഡ്സെറ്റ് ഓപ്ഷൻ പുതിയതായിരിക്കണം
TAM_HUAI_TR_581,charging [UNK],HUMAN,ചാർജ്ജുചെയ്യുന്നു [അൺകെ]
TAM_HUAI_TR_582,really good nick,HUMAN,ശരിക്കും നല്ല നിക്ക്
TAM_HUAI_TR_583,heat while cold,HUMAN,തണുപ്പ് സമയത്ത് ചൂട്
TAM_HUAI_TR_584,her hairstyle is black.,HUMAN,അവളുടെ ഹെയർസ്റ്റൈൽ കറുത്തതാണ്.
TAM_HUAI_TR_585,sometimes paper does indeed give too good shape and it is expensive,HUMAN,"ചിലപ്പോൾ പേപ്പർ വളരെ മികച്ച രൂപം നൽകുന്നു, അത് ചെലവേറിയതാണ്"
TAM_HUAI_TR_586,sometimes would have to make that sweet match for all sandals and pretty little jasti,HUMAN,ചിലപ്പോൾ എല്ലാ ചെരുപ്പുകൾക്കും പ്രെറ്റി ലിറ്റിൽ ജസ്റ്റിക്കും ആ മധുരമുള്ള പൊരുത്തമുണ്ടായിരിക്കണം
TAM_HUAI_TR_587,no time now.,HUMAN,ഇപ്പോൾ സമയമില്ല.
TAM_HUAI_TR_588,and best ginger,HUMAN,മികച്ച ഇഞ്ചി
TAM_HUAI_TR_589,watch color changes for those several days.,HUMAN,നിരവധി ദിവസത്തേക്ക് വർണ്ണ മാറ്റങ്ങൾ കാണുക.
TAM_HUAI_TR_590,whatever is on this alkaline...,HUMAN,ഈ ക്ഷാരത്തിലുള്ളതെല്ലാം ...
TAM_HUAI_TR_591,the handheld version for children is [UNK],HUMAN,കുട്ടികൾക്കുള്ള ഹാൻഡ്ഹെൽഡ് പതിപ്പ് [അൺകെ]
TAM_HUAI_TR_592,my song is originally sikaway [UNK],HUMAN,എന്റെ ഗാനം യഥാർത്ഥത്തിൽ സികാവെ [അൺകി]
TAM_HUAI_TR_593,"since you buy good horses soon, a kalara is a bitch cause",HUMAN,"നിങ്ങൾ ഉടൻ നല്ല കുതിരകൾ വാങ്ങുന്നതിനാൽ, ഒരു കലര ഒരു ബിച്ച് കാരണമാണ്"
TAM_HUAI_TR_594,bleeding so soon was possible,HUMAN,താമസിയാതെ രക്തസ്രാവം സാധ്യമായിരുന്നു
TAM_HUAI_TR_595,the seep in best are,HUMAN,സീപ്പ് മികച്ചതാണ്
TAM_HUAI_TR_596,not am just hanging ।,HUMAN,തൊപ്പിക്കളയരുത്.
TAM_HUAI_TR_597,they easily choose with,HUMAN,അവ എളുപ്പത്തിൽ തിരഞ്ഞെടുക്കുന്നു
TAM_HUAI_TR_598,liberty be taken this,HUMAN,ലിബർട്ടി ഇത് എടുക്കും
TAM_HUAI_TR_599,their taste will always good,HUMAN,അവരുടെ രുചി എല്ലായ്പ്പോഴും നല്ലതായിരിക്കും
TAM_HUAI_TR_600,is then the album,HUMAN,തുടർന്ന് ആൽബമാണ്
TAM_HUAI_TR_601,news media is not only miss communication,HUMAN,വാർത്താ മാധ്യമങ്ങൾ ആശയവിനിമയം നഷ്ടപ്പെടുന്നില്ല
TAM_HUAI_TR_602,the red head teapot will have to regularly cleaned.,HUMAN,ചുവന്ന തല ചാപോട്ടത്തിന് പതിവായി വൃത്തിയാക്കേണ്ടതുണ്ട്.
TAM_HUAI_TR_603,dot in key point to,HUMAN,പ്രധാന പോയിന്റിൽ ഡോട്ട്
TAM_HUAI_TR_604,digital production or transfer to,HUMAN,ഡിജിറ്റൽ ഉൽപാദനം അല്ലെങ്കിൽ കൈമാറ്റം
TAM_HUAI_TR_605,titan i ll be there,HUMAN,ടൈറ്റൻ ഞാൻ അവിടെ ഉണ്ടായിരിക്കും
TAM_HUAI_TR_606,waste that the paper coming to the office gave a while,HUMAN,പേപ്പർ ഓഫീസിലേക്ക് വരുന്ന പാഴാക്കൽ കുറച്ച് സമയത്തേക്ക് നൽകി
